PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=4368 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=4260 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=4144 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=4117 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=4231 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=4271 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=4169 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=4060 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=3951 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=3864 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=3761 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=3661 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=3553 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=3443 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=3334 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=3226 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=3125 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=3026 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=2927 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=2820 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=2492 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=2163 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=2054 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=2028 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=1920 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=1811 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=1702 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=1599 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=1498 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=1467 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=1362 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=1358 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=1345 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=1453 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=1370 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=1272 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=1236 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=1136 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=1068 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=1045 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=948 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=849 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=779 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=680 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=580 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=482 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=377 ms
64 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=268 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=168 ms
64 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=75.1 ms
64 bytes from 192.168.12.4: icmp_seq=94 ttl=64 time=52.0 ms
64 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=845 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=740 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=632 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=523 ms
64 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=424 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=396 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 91 received, 9% packet loss, time 10621ms
rtt min/avg/max/mdev = 52.093/2152.982/5274.465/1693.488 ms, pipe 49
