PING 192.168.12.4 (192.168.12.4) 1400(1428) bytes of data.
1408 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=9625 ms
1408 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=9542 ms
1408 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=9470 ms
1408 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=9263 ms
1408 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=9171 ms
1408 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=7948 ms
1408 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=7743 ms
1408 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=7658 ms
1408 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=7568 ms
1408 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=7042 ms
1408 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=6945 ms
1408 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=6848 ms
1408 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=6448 ms
1408 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=6352 ms
1408 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=6265 ms
1408 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=6171 ms
1408 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=6113 ms
1408 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=6039 ms
1408 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=6039 ms
1408 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=5942 ms
1408 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=6114 ms
1408 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=6122 ms
1408 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=6035 ms
1408 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=5953 ms
1408 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=6773 ms
1408 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=6716 ms
1408 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=6554 ms
1408 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=6467 ms
1408 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=7010 ms
1408 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=7645 ms
1408 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=7567 ms
1408 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=8192 ms
1408 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=8172 ms
1408 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=8083 ms
1408 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=8094 ms
1408 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=8042 ms
1408 bytes from 192.168.12.4: icmp_seq=90 ttl=64 time=8245 ms
1408 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=8379 ms
1408 bytes from 192.168.12.4: icmp_seq=92 ttl=64 time=8355 ms
1408 bytes from 192.168.12.4: icmp_seq=95 ttl=64 time=8159 ms
1408 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=8256 ms
1408 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=8196 ms
1408 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=8277 ms
1408 bytes from 192.168.12.4: icmp_seq=99 ttl=64 time=8175 ms
1408 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=8084 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 73 received, 27% packet loss, time 10907ms
rtt min/avg/max/mdev = 31.361/7839.061/10304.532/2327.467 ms, pipe 91
