PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=1042 ms
64 bytes from 192.168.12.4: icmp_seq=50 ttl=64 time=934 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=831 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=787 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=688 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=584 ms
64 bytes from 192.168.12.4: icmp_seq=55 ttl=64 time=476 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=368 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=272 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=80.2 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=57.0 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=13.3 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=22.6 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=63.8 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=32.2 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=167 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=69.0 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=4117 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=5345 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=5761 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=6127 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=6730 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=6631 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=6528 ms
64 bytes from 192.168.12.4: icmp_seq=78 ttl=64 time=6453 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=6491 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=6274 ms
64 bytes from 192.168.12.4: icmp_seq=82 ttl=64 time=6167 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=6069 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=6138 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=6042 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 73 received, 27% packet loss, time 10585ms
rtt min/avg/max/mdev = 5.877/1803.300/6730.318/2214.288 ms, pipe 34
