PING 192.168.12.4 (192.168.12.4) 56(84) bytes of data.
64 bytes from 192.168.12.4: icmp_seq=34 ttl=64 time=151 ms
64 bytes from 192.168.12.4: icmp_seq=35 ttl=64 time=220 ms
64 bytes from 192.168.12.4: icmp_seq=36 ttl=64 time=196 ms
64 bytes from 192.168.12.4: icmp_seq=37 ttl=64 time=98.7 ms
64 bytes from 192.168.12.4: icmp_seq=38 ttl=64 time=26.2 ms
64 bytes from 192.168.12.4: icmp_seq=39 ttl=64 time=23.4 ms
64 bytes from 192.168.12.4: icmp_seq=40 ttl=64 time=12.5 ms
64 bytes from 192.168.12.4: icmp_seq=41 ttl=64 time=160 ms
64 bytes from 192.168.12.4: icmp_seq=42 ttl=64 time=63.1 ms
64 bytes from 192.168.12.4: icmp_seq=43 ttl=64 time=24.3 ms
64 bytes from 192.168.12.4: icmp_seq=44 ttl=64 time=32.7 ms
64 bytes from 192.168.12.4: icmp_seq=45 ttl=64 time=7.01 ms
64 bytes from 192.168.12.4: icmp_seq=46 ttl=64 time=7.27 ms
64 bytes from 192.168.12.4: icmp_seq=47 ttl=64 time=11.1 ms
64 bytes from 192.168.12.4: icmp_seq=48 ttl=64 time=11.0 ms
64 bytes from 192.168.12.4: icmp_seq=49 ttl=64 time=6.53 ms
64 bytes from 192.168.12.4: icmp_seq=51 ttl=64 time=6.57 ms
64 bytes from 192.168.12.4: icmp_seq=52 ttl=64 time=8.32 ms
64 bytes from 192.168.12.4: icmp_seq=53 ttl=64 time=9.21 ms
64 bytes from 192.168.12.4: icmp_seq=54 ttl=64 time=21.7 ms
64 bytes from 192.168.12.4: icmp_seq=56 ttl=64 time=56.1 ms
64 bytes from 192.168.12.4: icmp_seq=57 ttl=64 time=8.13 ms
64 bytes from 192.168.12.4: icmp_seq=58 ttl=64 time=17.7 ms
64 bytes from 192.168.12.4: icmp_seq=59 ttl=64 time=20.0 ms
64 bytes from 192.168.12.4: icmp_seq=60 ttl=64 time=11.3 ms
64 bytes from 192.168.12.4: icmp_seq=61 ttl=64 time=7.74 ms
64 bytes from 192.168.12.4: icmp_seq=62 ttl=64 time=14.1 ms
64 bytes from 192.168.12.4: icmp_seq=63 ttl=64 time=17.5 ms
64 bytes from 192.168.12.4: icmp_seq=64 ttl=64 time=8.59 ms
64 bytes from 192.168.12.4: icmp_seq=65 ttl=64 time=28.1 ms
64 bytes from 192.168.12.4: icmp_seq=66 ttl=64 time=15.2 ms
64 bytes from 192.168.12.4: icmp_seq=67 ttl=64 time=13.3 ms
64 bytes from 192.168.12.4: icmp_seq=68 ttl=64 time=8.17 ms
64 bytes from 192.168.12.4: icmp_seq=69 ttl=64 time=6.60 ms
64 bytes from 192.168.12.4: icmp_seq=70 ttl=64 time=154 ms
64 bytes from 192.168.12.4: icmp_seq=71 ttl=64 time=57.0 ms
64 bytes from 192.168.12.4: icmp_seq=72 ttl=64 time=10.4 ms
64 bytes from 192.168.12.4: icmp_seq=73 ttl=64 time=6.47 ms
64 bytes from 192.168.12.4: icmp_seq=74 ttl=64 time=7.68 ms
64 bytes from 192.168.12.4: icmp_seq=75 ttl=64 time=6.43 ms
64 bytes from 192.168.12.4: icmp_seq=76 ttl=64 time=19.4 ms
64 bytes from 192.168.12.4: icmp_seq=77 ttl=64 time=26.3 ms
64 bytes from 192.168.12.4: icmp_seq=79 ttl=64 time=6.86 ms
64 bytes from 192.168.12.4: icmp_seq=80 ttl=64 time=6.49 ms
64 bytes from 192.168.12.4: icmp_seq=81 ttl=64 time=13.4 ms
64 bytes from 192.168.12.4: icmp_seq=83 ttl=64 time=6.44 ms
64 bytes from 192.168.12.4: icmp_seq=84 ttl=64 time=6.41 ms
64 bytes from 192.168.12.4: icmp_seq=85 ttl=64 time=7.14 ms
64 bytes from 192.168.12.4: icmp_seq=86 ttl=64 time=9.22 ms
64 bytes from 192.168.12.4: icmp_seq=87 ttl=64 time=14.5 ms
64 bytes from 192.168.12.4: icmp_seq=88 ttl=64 time=23.1 ms
64 bytes from 192.168.12.4: icmp_seq=89 ttl=64 time=22.6 ms
64 bytes from 192.168.12.4: icmp_seq=91 ttl=64 time=24.9 ms
64 bytes from 192.168.12.4: icmp_seq=93 ttl=64 time=7.84 ms
64 bytes from 192.168.12.4: icmp_seq=96 ttl=64 time=22.6 ms
64 bytes from 192.168.12.4: icmp_seq=97 ttl=64 time=18.4 ms
64 bytes from 192.168.12.4: icmp_seq=98 ttl=64 time=40.1 ms
64 bytes from 192.168.12.4: icmp_seq=100 ttl=64 time=5.86 ms

--- 192.168.12.4 ping statistics ---
100 packets transmitted, 89 received, 11% packet loss, time 10155ms
rtt min/avg/max/mdev = 5.867/62.956/316.793/80.543 ms, pipe 3
